Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason,Population,Churn_Binary,City_Target_Encoded,PaymentMethod_Freq_Encoded,Monthly_To_Tenure_Ratio,Revenue_Per_Capita_Index,Tenure_Years,Tenure_Cohort,Tenure in Months_Scaled,Monthly Charge_Scaled,City_Target_Encoded_Scaled,Monthly_To_Tenure_Ratio_Scaled
4189-NAKJS,Male,29,No,0,Murphys,95247,38.147852,-120.440124,0,26,Offer C,Yes,24.67,Yes,Yes,Cable,59.0,No,No,No,No,No,No,No,Yes,One Year,Yes,Credit Card,51.55,1295.4,0.0,0,641.42,1936.82,Stayed,,,4353.0,0,0.25,0.38971544128268093,1.9092592592592592,0.4448369315571888,2.1666666666666665,2-4 Yrs,-0.26213320565680476,-0.43986472982433344,-0.07950913760736215,-0.4431122933415177
4190-MFLUW,Female,21,Yes,0,San Diego,92121,32.898613,-117.202937,6,10,,Yes,9.41,No,Yes,Cable,69.0,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,55.2,528.35,0.0,0,94.1,622.45,Churned,Competitor,Competitor made better offer,4258.0,1,0.6474820143884892,0.38971544128268093,5.0181818181818185,0.14614933082883308,0.8333333333333334,0-1 Yr,-0.9141873472286203,-0.3186245933810788,1.9416520580648708,-0.08003725195157924
4191-XOVOM,Male,25,No,0,Oakland,94611,37.828416,-122.216005,0,63,Offer B,Yes,22.73,Yes,Yes,Fiber Optic,73.0,No,Yes,No,Yes,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,105.4,6713.2,0.0,130,1431.99,8275.19,Stayed,,,36517.0,0,0.25,0.5556839520439116,1.646875,0.2266057834492579,5.25,4+ Yrs,1.2457419967280186,1.3488424886603936,-0.07950913760736215,-0.47375479857768527
4192-GORJT,Male,43,Yes,0,Fremont,94555,37.555473,-122.080312,1,5,,Yes,39.36,No,Yes,Fiber Optic,24.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.45,498.1,0.0,0,196.8,694.9,Churned,Competitor,Competitor had better devices,33883.0,1,0.4375,0.5556839520439116,15.741666666666667,0.020508204462283082,0.4166666666666667,0-1 Yr,-1.1179542664698126,0.9851220793306301,0.873911924152051,1.1723032716275403
4193-IBKSW,Male,27,Yes,1,San Pedro,90731,33.736387,-118.284363,1,72,Offer A,Yes,35.33,Yes,No,,0.0,,,,,,,,,Two Year,No,Bank Withdrawal,24.75,1769.6,0.0,0,2543.76,4313.36,Stayed,,,58639.0,0,0.2,0.5556839520439116,0.339041095890411,0.07355661664392905,6.0,4+ Yrs,1.6125224513621648,-1.330066279599462,-0.33375475407653893,-0.6264899792926133
4193-ORFCL,Female,80,No,0,North Hollywood,91606,34.187599,-118.387125,0,1,Offer E,Yes,15.24,No,Yes,DSL,14.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.1,45.1,0.0,0,15.24,60.34,Churned,Competitor,Competitor had better devices,45358.0,1,0.45,0.38971544128268093,22.55,0.0013302762406578628,0.08333333333333333,0-1 Yr,-1.2809678018627664,-0.654110998333646,0.9374733282693453,1.9674134295509278
4194-FJARJ,Female,22,Yes,3,Albany,94706,37.890274,-122.295192,6,54,,Yes,8.53,Yes,Yes,Cable,73.0,Yes,No,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,60.0,3273.95,0.0,0,460.62,3734.57,Stayed,,,15882.0,0,0.5,0.5556839520439116,1.0909090909090908,0.23513001322168356,4.5,4+ Yrs,0.8789615420938723,-0.1591855098392648,1.1917189447385221,-0.5386831914947906
4194-WHFCB,Female,35,Yes,5,Aromas,95004,36.878364,-121.629781,2,59,,Yes,48.07,Yes,Yes,Fiber Optic,53.0,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.65,5580.8,0.0,0,2836.13,8416.93,Stayed,,,3373.0,0,0.25,0.5556839520439116,1.6108333333333333,2.4946443390634263,4.916666666666667,4+ Yrs,1.0827284613350647,1.0581983259539618,-0.07950913760736215,-0.47796391905873614
4195-NZGTA,Female,40,No,0,Valencia,91354,34.457005,-118.573726,0,1,,No,0.0,,Yes,Cable,2.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,25.25,25.25,0.0,0,0.0,25.25,Joined,,,17846.0,0,0.3,0.5556839520439116,12.625,0.0014148036084495994,0.08333333333333333,0-1 Yr,-1.2809678018627664,-1.313458041730523,0.17473647886181462,0.8083238358094903
4195-PNGZS,Male,23,Yes,3,Irvine,92620,33.716136,-117.752574,1,69,,Yes,33.09,Yes,No,,0.0,,,,,,,,,Two Year,No,Bank Withdrawal,24.45,1718.2,0.0,0,2283.21,4001.41,Stayed,,,26419.0,0,0.17857142857142858,0.5556839520439116,0.34928571428571425,0.15145382286146858,5.75,4+ Yrs,1.4902622998174493,-1.3400312223208253,-0.4427171611347576,-0.6252935631138881
4195-SMMNX,Male,62,No,0,Hydesville,95547,40.557314,-124.081662,0,2,,Yes,32.03,No,No,,0.0,,,,,,,,,Month-to-Month,No,Mailed Check,20.35,33.2,0.0,0,64.06,97.26,Churned,Attitude,Attitude of support person,1201.0,1,0.5,0.054600606673407485,6.783333333333334,0.08091514143094843,0.16666666666666666,0-1 Yr,-1.240214418014528,-1.476218772846125,1.1917189447385221,0.12610569541255706
4198-VFOEA,Female,58,No,0,Stanford,94305,37.424342,-122.165641,0,12,,No,0.0,,Yes,DSL,19.0,Yes,No,No,Yes,No,No,No,Yes,One Year,Yes,Mailed Check,33.6,435.45,0.0,0,0.0,435.45,Stayed,,,13386.0,0,0.0,0.054600606673407485,2.5846153846153848,0.03252782550235303,1.0,0-1 Yr,-0.8326805795321434,-1.0361004693192422,-1.3507372199532464,-0.3642409324377572
4199-QHJNM,Male,72,Yes,0,Bass Lake,93604,37.458367,-119.345011,9,67,Offer A,Yes,48.68,Yes,Yes,Fiber Optic,17.0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,102.9,6989.7,0.0,0,3261.56,10251.26,Stayed,,,613.0,0,0.25,0.5556839520439116,1.5132352941176472,16.69586319218241,5.583333333333333,4+ Yrs,1.4087555321209724,1.2658012993156988,-0.07950913760736215,-0.4893618910108239
4201-JMNGR,Female,66,No,0,Lucerne Valley,92356,34.508417,-116.856103,0,1,Offer E,Yes,26.22,No,Yes,Cable,22.0,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,55.8,55.8,0.0,0,26.22,82.02,Churned,Dissatisfaction,Service dissatisfaction,5256.0,1,0.5,0.5556839520439116,27.9,0.015602054403652272,0.08333333333333333,0-1 Yr,-1.2809678018627664,-0.29869470793835223,1.1917189447385221,2.592212354136992
4203-QGNZA,Female,27,No,3,Los Angeles,90021,34.029043,-118.239504,0,28,,Yes,26.09,No,No,,0.0,,,,,,,,,Month-to-Month,No,Credit Card,20.25,535.35,0.0,0,730.52,1265.87,Stayed,,,3012.0,0,0.2682926829268293,0.38971544128268093,0.6982758620689655,0.4201360769996681,2.3333333333333335,2-4 Yrs,-0.18062643796032782,-1.4795404204199127,0.013507551344775798,-0.5845368025482606
4208-UFFGW,Male,80,No,0,Byron,94514,37.83323,-121.601461,0,2,Offer E,Yes,26.62,No,Yes,DSL,11.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,44.95,85.15,0.0,0,53.24,138.39,Churned,Other,Don't know,10153.0,1,0.75,0.38971544128268093,14.983333333333334,0.013629111680126057,0.16666666666666666,0-1 Yr,-1.240214418014528,-0.6590934696943277,2.4629470270844065,1.0837414302921324
4210-QFJMF,Female,41,No,0,Fallbrook,92028,33.362575,-117.299644,0,4,Offer E,Yes,36.91,No,Yes,Fiber Optic,23.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.15,317.25,0.0,0,147.64,464.89,Churned,Competitor,Competitor made better offer,42239.0,1,0.6190476190476191,0.5556839520439116,15.830000000000002,0.01100591856060606,0.3333333333333333,0-1 Yr,-1.1587076503180511,0.47691000054109783,1.7970656506175147,1.182619266332544
4211-MMAZN,Male,41,No,0,Vacaville,95688,38.419088,-122.024568,0,1,Offer E,Yes,23.16,No,No,,0.0,,,,,,,,,Month-to-Month,No,Mailed Check,20.25,20.25,0.0,0,23.16,43.41,Churned,Attitude,Attitude of support person,32564.0,1,0.125,0.054600606673407485,10.125,0.0013330262551819437,0.08333333333333333,0-1 Yr,-1.2809678018627664,-1.4795404204199127,-0.7151231787803043,0.5163617215169368
4213-HKBJO,Female,60,No,0,Martinez,94553,38.014457,-122.115432,0,33,,Yes,36.5,Yes,No,,0.0,,,,,,,,,Two Year,No,Credit Card,25.7,826.1,0.0,0,1204.5,2030.6,Stayed,,,46677.0,0,0.6666666666666666,0.38971544128268093,0.7558823529411764,0.04350229230044132,2.75,2-4 Yrs,0.023140481280864506,-1.298510627648478,2.039204332969111,-0.5778092373994504
4220-TINQT,Female,41,Yes,0,Raisin City,93652,36.594542,-119.905245,3,61,,Yes,27.63,Yes,Yes,Fiber Optic,29.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106.35,6751.35,0.0,0,1685.43,8436.78,Stayed,,,265.0,0,0.0,0.5556839520439116,1.7153225806451613,31.717218045112784,5.083333333333333,4+ Yrs,1.1642352290315416,1.3803981406113772,-1.3507372199532464,-0.4657611584323367
4223-BKEOR,Female,55,No,0,San Bernardino,92411,34.122501,-117.320138,0,21,Offer D,Yes,30.88,No,Yes,DSL,15.0,Yes,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Mailed Check,64.85,1336.8,0.0,0,648.48,1985.28,Stayed,,,23146.0,0,0.2857142857142857,0.054600606673407485,2.9477272727272723,0.08576835011016547,1.75,1-2 Yrs,-0.4659001248979971,0.0019143974894429922,0.10209487415633552,-0.32183496660659405
4223-WOZCM,Male,71,No,0,Carmel,93923,36.460611,-121.852507,0,2,Offer E,Yes,37.97,No,Yes,DSL,9.0,No,No,Yes,No,No,No,No,Yes,Two Year,No,Mailed Check,49.95,107.1,0.0,0,75.94,183.04,Joined,,,13121.0,0,0.25,0.054600606673407485,16.650000000000002,0.013949093126047857,0.16666666666666666,0-1 Yr,-1.240214418014528,-0.49301109100493795,-0.07950913760736215,1.2783828398205017
4226-KKDON,Male,41,No,0,French Camp,95231,37.873283,-121.292034,0,8,Offer E,Yes,30.8,No,Yes,DSL,27.0,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,66.65,520.95,0.0,0,246.4,767.35,Stayed,,,5094.0,0,0.25,0.5556839520439116,7.405555555555556,0.15060843964671247,0.6666666666666666,0-1 Yr,-0.9956941149250972,0.06170405381762365,-0.07950913760736215,0.19877182163648144
4227-OJHAL,Female,47,Yes,2,El Centro,92243,32.770393,-115.60915,8,68,,Yes,20.15,Yes,Yes,DSL,16.0,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Credit Card,73.0,5163.0,0.0,0,1370.2,6533.2,Stayed,,,43712.0,0,0.25,0.38971544128268093,1.0579710144927537,0.14945668336650425,5.666666666666667,4+ Yrs,1.449508915969211,0.27262867475314834,-0.07950913760736215,-0.542529859667288
4228-ZGYUW,Male,42,No,0,San Francisco,94108,37.791998,-122.408653,0,4,Offer E,Yes,12.24,Yes,Yes,Fiber Optic,11.0,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,90.05,368.1,0.0,30,48.96,447.06,Churned,Competitor,Competitor offered more data,13723.0,1,0.30097087378640774,0.5556839520439116,18.009999999999998,0.032575051005537745,0.3333333333333333,0-1 Yr,-1.1587076503180511,0.8389695860839671,0.17967328694859472,1.4372102299956502
4229-CZMLL,Male,49,No,0,Salinas,93901,36.64152,-121.622188,0,6,,Yes,6.32,Yes,Yes,Fiber Optic,11.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.9,469.8,0.0,0,37.92,507.72,Churned,Dissatisfaction,Service dissatisfaction,35739.0,1,0.2,0.5556839520439116,10.700000000000001,0.014205931729155009,0.5,0-1 Yr,-1.0772008826215742,0.3357399786551166,-0.33375475407653893,0.5835130078042242
4231-LZUYM,Female,37,Yes,0,Larkspur,94939,37.937082,-122.532369,4,72,,Yes,12.58,Yes,No,,0.0,,,,,,,,,Two Year,No,Bank Withdrawal,25.65,1887.0,0.0,0,905.76,2792.76,Stayed,,,6773.0,0,0.5,0.5556839520439116,0.3513698630136986,0.41227635075287866,6.0,4+ Yrs,1.6125224513621648,-1.300171451435372,1.1917189447385221,-0.6250501661262391
4232-JGKIY,Male,22,No,0,Los Angeles,90011,34.00709,-118.258681,0,1,,Yes,26.37,No,No,,0.0,,,,,,,,,Month-to-Month,No,Bank Withdrawal,19.2,19.2,0.0,0,26.37,45.57,Joined,,,101215.0,0,0.2682926829268293,0.5556839520439116,9.6,0.00045022526082832753,0.08333333333333333,0-1 Yr,-1.2809678018627664,-1.5144177199446844,0.013507551344775798,0.4550496775155005
4234-XTNEA,Male,25,No,0,Irvine,92606,33.703976,-117.824172,0,2,,Yes,37.7,No,Yes,Fiber Optic,73.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.95,174.45,0.0,0,75.4,249.85,Joined,,,17621.0,0,0.17857142857142858,0.5556839520439116,26.650000000000002,0.014178299852457155,0.16666666666666666,0-1 Yr,-1.240214418014528,0.5034831811314001,-0.4427171611347576,2.4462312969907156
4236-UJPWO,Female,34,No,0,Alviso,95002,37.449537,-121.994813,0,2,Offer E,No,0.0,,Yes,DSL,5.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,24.5,46.4,0.0,0,0.0,46.4,Joined,,,2147.0,0,0.25,0.5556839520439116,8.166666666666666,0.021601489757914337,0.16666666666666666,0-1 Yr,-1.240214418014528,-1.3383703985339315,-0.07950913760736215,0.28765806532110316
4236-XPXAV,Female,45,Yes,0,Dunnigan,95937,38.931425,-121.946081,1,5,,Yes,9.23,No,Yes,Fiber Optic,25.0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,99.15,465.05,0.0,0,46.15,511.2,Churned,Other,Moved,19.0,1,0.5,0.054600606673407485,16.525000000000002,25.56,0.4166666666666667,0-1 Yr,-1.1179542664698126,1.1412395152986565,1.1917189447385221,1.2637847341058739
4237-CLSMM,Male,45,Yes,0,Highland,92346,34.129677,-117.154277,10,2,,Yes,34.38,No,No,,0.0,,,,,,,,,Month-to-Month,No,Mailed Check,20.0,38.0,0.0,0,68.76,106.76,Joined,,,48245.0,0,0.0,0.054600606673407485,6.666666666666667,0.0022128259337561664,0.16666666666666666,0-1 Yr,-1.240214418014528,-1.4878445393543822,-1.3507372199532464,0.11248079674557118
4237-RLAQD,Male,58,No,0,Callahan,96014,41.388397,-122.794636,0,1,Offer E,Yes,44.75,No,Yes,Cable,12.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.85,45.85,0.0,0,44.75,90.6,Churned,Attitude,Attitude of support person,290.0,1,0.25,0.38971544128268093,22.925,0.311340206185567,0.08333333333333333,0-1 Yr,-1.2809678018627664,-0.6291986415302375,-0.07950913760736215,2.0112077466948106
4238-HFHSN,Male,66,Yes,0,Elverta,95626,38.734997,-121.463719,4,61,Offer B,Yes,26.55,Yes,Yes,Fiber Optic,2.0,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,82.15,4904.85,0.0,0,1619.55,6524.4,Stayed,,,6197.0,0,0.5,0.5556839520439116,1.3250000000000002,1.0526621490803485,5.083333333333333,4+ Yrs,1.1642352290315416,0.5765594277547317,1.1917189447385221,-0.5113449207928514
4238-JSSWH,Female,70,Yes,0,Porterville,93257,36.008958,-118.891593,1,35,,Yes,45.13,Yes,Yes,Fiber Optic,10.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,102.05,3452.55,0.0,0,1579.55,5032.1,Stayed,,,65566.0,0,0.25,0.5556839520439116,2.834722222222222,0.07674744917412724,2.9166666666666665,2-4 Yrs,0.10464724897734144,1.2375672949385024,-0.07950913760736215,-0.3350322439950706
4248-HCETZ,Male,77,Yes,0,Sacramento,95814,38.584505,-121.491956,1,30,Offer C,Yes,6.23,No,Yes,Fiber Optic,4.0,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.65,2365.15,0.0,0,186.9,2552.05,Churned,Attitude,Attitude of support person,16599.0,1,0.24299065420560748,0.38971544128268093,2.5693548387096774,0.15373795180722893,2.5,2-4 Yrs,-0.09911967026385089,0.49351823841003684,-0.11515104645818135,-0.36602313293691274
4248-QPAVC,Female,80,Yes,0,San Diego,92130,32.957195,-117.202542,1,17,Offer D,Yes,36.82,Yes,Yes,Fiber Optic,6.0,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.35,1463.45,0.0,0,625.94,2089.39,Churned,Competitor,Competitor made better offer,28201.0,1,0.6474820143884892,0.5556839520439116,4.741666666666666,0.07408658960357421,1.4166666666666667,1-2 Yrs,-0.628913660290951,0.6828521501159407,1.9416520580648708,-0.11233003125969508
4250-FDVOU,Female,44,No,0,Woodland,95695,38.71967,-121.862416,0,6,Offer E,Yes,17.18,No,Yes,DSL,22.0,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,56.25,389.1,0.0,0,103.08,492.18,Churned,Attitude,Attitude of support person,38547.0,1,0.375,0.5556839520439116,8.035714285714286,0.012767977586385804,0.5,0-1 Yr,-1.0772008826215742,-0.2837472938563071,0.55610490356558,0.2723648117153029
4250-WAROZ,Male,70,Yes,3,Fresno,93701,36.749403,-119.787574,4,60,,Yes,19.68,Yes,Yes,Fiber Optic,53.0,Yes,Yes,No,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,93.25,5774.55,0.0,0,1180.8,6955.35,Stayed,,,13858.0,0,0.2,0.5556839520439116,1.528688524590164,0.5018652139403997,5.0,4+ Yrs,1.123481845183303,0.9452623084451766,-0.33375475407653893,-0.48755718787426144
4250-ZBWLV,Male,24,No,0,Olema,94950,38.052209,-122.775567,0,68,Offer A,Yes,21.74,Yes,Yes,Fiber Optic,73.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,108.45,7176.55,9.68,0,1478.32,8645.19,Churned,Competitor,Competitor offered higher download speeds,248.0,1,0.25,0.5556839520439116,1.5717391304347827,34.71963855421687,5.666666666666667,4+ Yrs,1.449508915969211,1.4501527396609213,-0.07950913760736215,-0.4825295295126733
4254-QPEDE,Female,22,Yes,0,Banning,92220,33.936298,-116.849577,3,52,,No,0.0,,Yes,DSL,52.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,66.25,3330.1,0.0,0,0.0,3330.1,Stayed,,,25859.0,0,0.2,0.38971544128268093,1.25,0.12877416860015467,4.333333333333333,4+ Yrs,0.7974547743973954,0.04841746352247229,-0.33375475407653893,-0.5201037842216281
4255-DDUOU,Female,47,Yes,3,Casmalia,93429,34.866032,-120.536546,0,1,,Yes,34.57,No,No,,0.0,,,,,,,,,Month-to-Month,Yes,Mailed Check,20.5,20.5,0.0,0,34.57,55.07,Churned,Price,Long distance charges,210.0,1,0.25,0.054600606673407485,10.25,0.2609952606635071,0.08333333333333333,0-1 Yr,-1.2809678018627664,-1.4712363014854433,-0.07950913760736215,0.5309598272315644
4256-ZWTZI,Female,22,No,1,Morro Bay,93442,35.369553,-120.763864,0,5,,Yes,40.03,No,Yes,DSL,52.0,No,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,51.0,286.8,0.0,0,200.15,486.95,Stayed,,,10909.0,0,0.25,0.38971544128268093,8.5,0.04463336388634281,0.4166666666666667,0-1 Yr,-1.1179542664698126,-0.45813379148016625,-0.07950913760736215,0.32658634722677704
4257-GAESD,Female,25,No,0,Dinuba,93618,36.523619,-119.386868,0,6,Offer E,No,0.0,,Yes,Cable,52.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,45.0,298.7,0.0,0,0.0,298.7,Stayed,,,24206.0,0,0.75,0.38971544128268093,6.428571428571429,0.0123394059569546,0.5,0-1 Yr,-1.0772008826215742,-0.6574326459074339,2.4629470270844065,0.08467488109866132
4273-MBHYA,Female,38,No,1,Desert Hot Springs,92241,33.832799,-116.250973,0,1,,Yes,5.36,No,Yes,Fiber Optic,19.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.35,89.35,0.0,0,5.36,94.71,Joined,,,5529.0,0,0.2222222222222222,0.5556839520439116,44.675,0.01712658227848101,0.08333333333333333,0-1 Yr,-1.2809678018627664,0.8157180530674524,-0.22075670231246047,4.551278141040026
4274-DRSQT,Female,33,No,0,Potrero,91963,32.619465,-116.593605,0,66,,Yes,31.93,Yes,Yes,Fiber Optic,15.0,No,Yes,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,88.9,6000.1,0.0,0,2107.38,8107.48,Stayed,,,905.0,0,0.0,0.5556839520439116,1.326865671641791,8.948653421633553,5.5,4+ Yrs,1.368002148272734,0.8007706389854077,-1.3507372199532464,-0.5111270386180063
4274-OWWYO,Male,56,No,0,Walnut Grove,95690,38.240419,-121.587535,0,1,,Yes,4.8,No,Yes,Fiber Optic,11.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.35,74.35,0.0,0,4.8,79.15,Churned,Other,Deceased,2344.0,1,0.5,0.5556839520439116,37.175,0.03375266524520256,0.08333333333333333,0-1 Yr,-1.2809678018627664,0.31747091699928337,1.1917189447385221,3.6753917981623654
4277-BWBML,Male,48,Yes,2,Three Rivers,93271,36.413433,-118.854708,0,72,Offer A,Yes,8.53,No,No,,0.0,,,,,,,,,Two Year,No,Bank Withdrawal,19.95,1322.85,0.0,0,614.16,1937.01,Stayed,,,2318.0,0,0.0,0.5556839520439116,0.2732876712328767,0.8352781371280724,6.0,4+ Yrs,1.6125224513621648,-1.489505363141276,-1.3507372199532464,-0.6341689828466092
4277-PVRAN,Female,34,No,0,Daly City,94014,37.691561,-122.445202,0,8,,Yes,36.39,No,Yes,Fiber Optic,7.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.1,679.3,0.0,0,291.12,970.42,Churned,Competitor,Competitor had better devices,47453.0,1,0.625,0.5556839520439116,8.899999999999999,0.0204496986555401,0.6666666666666666,0-1 Yr,-0.9956941149250972,0.5084656524920815,1.8273329859114642,0.3733002855135854
4277-UDIEF,Male,51,Yes,3,Nuevo,92567,33.82769,-117.102244,3,24,Offer C,Yes,45.68,Yes,Yes,Cable,26.0,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,81.0,1923.85,0.0,0,1096.32,3020.17,Stayed,,,7344.0,0,0.25,0.5556839520439116,3.24,0.41118720217835264,2.0,1-2 Yrs,-0.3436399733532817,0.5383604806561718,-0.07950913760736215,-0.28770194124475545
4280-DLSHD,Male,36,Yes,0,San Bernardino,92411,34.122501,-117.320138,10,8,Offer E,Yes,19.0,No,Yes,Cable,8.0,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.75,445.85,0.0,0,152.0,597.85,Stayed,,,23146.0,0,0.2857142857142857,0.38971544128268093,6.083333333333333,0.025828401088694,0.6666666666666666,0-1 Yr,-0.9956941149250972,-0.333572007463124,0.10209487415633552,0.04435630341064197
4282-ACRXS,Male,69,Yes,0,Covina,91723,34.084747,-117.886844,2,38,Offer C,No,0.0,,Yes,Cable,30.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.85,955.75,0.0,0,0.0,955.75,Stayed,,,17554.0,0,0.2,0.5556839520439116,0.6371794871794872,0.054443178581600686,3.1666666666666665,2-4 Yrs,0.22690740052205685,-1.3267446320256742,-0.33375475407653893,-0.5916719332635976
4282-MSACW,Male,39,No,0,Tahoe City,96145,39.178337,-120.162806,0,68,,Yes,32.67,Yes,Yes,Fiber Optic,3.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,117.2,8035.95,0.0,0,2221.56,10257.51,Stayed,,,4002.0,0,0.0,0.38971544128268093,1.6985507246376812,2.5624556582563076,5.666666666666667,4+ Yrs,1.449508915969211,1.7407969023673533,-1.3507372199532464,-0.4677198570485583
4282-YMKNA,Female,55,No,0,Biola,93606,36.798882,-120.019511,0,9,Offer E,Yes,16.48,Yes,Yes,Fiber Optic,12.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.75,706.6,0.0,0,148.32,854.92,Churned,Competitor,Competitor made better offer,807.0,1,0.75,0.5556839520439116,7.475,1.058069306930693,0.75,0-1 Yr,-0.9549407310768587,0.33075750729443476,2.4629470270844065,0.20688188036683006
4283-FUTGF,Male,67,No,0,El Sobrante,94803,37.963995,-122.288296,0,19,,Yes,16.78,Yes,Yes,Fiber Optic,15.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.85,1471.75,0.0,0,318.82,1790.57,Churned,Dissatisfaction,Network reliability,25399.0,1,0.25,0.5556839520439116,3.9924999999999997,0.07049488188976377,1.5833333333333333,1-2 Yrs,-0.5474068925944741,0.5001615335576121,-0.07950913760736215,-0.19982134484269692
4283-IVYCI,Male,40,No,0,Sacramento,95832,38.445939,-121.496855,0,9,Offer E,Yes,27.53,No,Yes,Cable,11.0,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,64.95,547.8,0.0,0,247.77,795.57,Stayed,,,9063.0,0,0.24299065420560748,0.38971544128268093,6.495,0.087772506619594,0.75,0-1 Yr,-0.9549407310768587,0.005236045063231069,-0.11515104645818135,0.09243273156414916
4285-GYRQC,Female,63,Yes,0,Newport Beach,92662,33.606336,-117.893042,1,7,Offer E,Yes,44.66,No,Yes,Fiber Optic,26.0,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.25,587.1,0.0,0,312.62,899.72,Churned,Attitude,Attitude of support person,3124.0,1,0.3333333333333333,0.5556839520439116,10.78125,0.2879104,0.5833333333333334,0-1 Yr,-1.0364474987733356,0.712746978280031,0.34423355650793247,0.5930017765187321
4289-DTDKW,Male,54,Yes,0,Madera,93637,36.902954,-120.194274,1,40,Offer B,Yes,22.56,Yes,Yes,Cable,4.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.3,4113.1,0.0,0,902.4,5015.5,Churned,Competitor,Competitor had better devices,28434.0,1,0.375,0.5556839520439116,2.470731707317073,0.17638473711974678,3.3333333333333335,2-4 Yrs,0.3084141682185338,1.2126549381350937,0.55610490356558,-0.3775408201207276
